Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC,Sector,Why Target,ACER Pitch Angle
Decor Paper Mills Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,19-12-2025,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Oneup Motors India Pvt. Ltd.,Term loans,IND-RA,D,19-12-2025,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Jai Ganesh Ispat & Ferro Alloys Pvt. Ltd.,Term loans,IND-RA,B-,19-12-2025,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Yashodakrishna Automobiles Pvt. Ltd.,Term loans,CARE,D,08-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Electro Teknica Switchgears Pvt. Ltd.,Bank Guarantee,CARE,A 4,08-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Mittal Pigment Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,08-01-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Avanta Engineerings Pvt. Ltd.,Term loans,CARE,B-,08-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Shri Vaari Electricals Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,12-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
A B C Transformers Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,12-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
A C R Machining Pvt. Ltd.,Long term Loans,CRISIL,B,12-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Shashi Cables Ltd.,Non-government debt,IND-RA,BB-/A4+,12-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Octopus Papers Ltd.,Term loans,CARE,D,06-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Kanchana Automobiles Pvt. Ltd.,Fund based financial facility/instrument,CARE,B,02-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Kosas Industries Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,02-01-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Kuldeep Motors Pvt. Ltd.,Non-government debt,CARE,BB/A4,02-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Radha Krishna Automobiles Pvt. Ltd.,Term loans,CARE,D,09-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Siddhi Industries Ltd.,Fund based financial facility/instrument,BRICKWORK,BB,09-01-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Fibremarx Papers Pvt. Ltd.,Long term Loans,ACUITE,B,08-01-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Rohan Motors Ltd.,Fund based financial facility/instrument,CRISIL,BB+,08-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Shrishaila Electricals (India) Pvt. Ltd.,Term loans,ACUITE,B,26-12-2025,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Bafna Motors (Mumbai) Pvt. Ltd.,Term loans,ICRA,D,26-12-2025,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Sharu Industries Pvt. Ltd.,Letter Of credit,CARE,A 4,24-12-2025,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Chemical Process Equipments Pvt. Ltd.,Letter Of credit,CARE,A 4+,24-12-2025,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Atibir Industries Co. Ltd.,Bank Guarantee,CARE,D,07-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Matsyodari Steel & Alloys Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB+,07-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Bawa Float Glass Ltd.,Non-government debt,CARE,BB+/A4+,06-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Dayal Industries Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB+,06-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Lanson Motors Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Joseph Leslie Dynamiks Mfg. Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Multifilms Plastics Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Motorsales Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Extol Industries Ltd.,Term loans,BRICKWORK,D,31-12-2025,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Shell Apparels Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,B+,30-12-2025,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Satma Industries Pvt. Ltd.,Term loans,BRICKWORK,C,29-12-2025,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Sharpline Automation Pvt. Ltd.,Fund based financial facility/instrument,ICRA,A 4,26-12-2025,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Crystal Cable Inds. Ltd.,Non-government debt,IND-RA,D,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Binary Apparel Park Pvt. Ltd.,Term loans,IND-RA,B-,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Commercial Auto Products Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Indera Garments Pvt. Ltd.,Term loans,IND-RA,B-,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Niyati Engineering Pvt. Ltd.,Non-government debt,IND-RA,B/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
New Field Industrial Equipment Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Neeraj Paper Mktg. Ltd.,Non-government debt,IND-RA,B/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Shree Sita Ram Paper Mills Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Auto Vogue Pvt. Ltd.,Term loans,CARE,B-,16-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Ramkrishna Casting Solutions Ltd.,Term loans,ICRA,D,15-01-2026,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Vaswani Industries Ltd.,Term loans,CRISIL,BB+,14-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Azure Switchgear Pvt. Ltd.,Long term Loans,CRISIL,B,13-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Sonali Autos Pvt. Ltd.,Term loans,IND-RA,D,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Optech Engineering Pvt. Ltd.,Non-government debt,IND-RA,B/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Camerich Papers Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Jaipan Industries Ltd.,Term loans,IND-RA,B-,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
A C P Industries Ltd.,Bank Guarantee,CRISIL,A 4,12-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Bellona Paper Mill Pvt. Ltd.,Term loans,CRISIL,B+,12-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Leela Krishna Automobiles Pvt. Ltd.,Term loans,CARE,D,12-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Heavy Engineering Corpn. Pvt. Ltd.,Non-fund based working capital limit,IND-RA,D,12-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Har Auto Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Autometers Alliance Ltd.,Letter Of credit,ACUITE,A 4,16-01-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Bajrang Steel & Alloys Pvt. Ltd.,Term loans,IND-RA,B,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Gupta & Sons (Motors) Pvt. Ltd.,Non-government debt,IND-RA,D,16-01-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Astron Paper & Board Mill Ltd.,Non-government debt,CARE,D,21-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Auto Axis Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,C,21-01-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Rakhoh Industries Pvt. Ltd.,Term loans,CRISIL,BB+,21-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
K K Duplex & Paper Mills Pvt. Ltd.,Bank Guarantee,CRISIL,D,21-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
M G Automotives (Bus & Coach) Pvt. Ltd.,Term loans,CRISIL,B,13-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Shripaper Product (Indore) Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,12-01-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Admach Auto Inds. India Pvt. Ltd.,Term loans,CRISIL,B,12-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
B J S Motors Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,12-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
S V R Electricals Pvt. Ltd.,Non-government debt,ICRA,B/A4,21-01-2026,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Chandra Automobile India Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB,21-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Reva Industries India Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,21-01-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
F C G Flameproof Control Gears Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,21-01-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Ascott Electricals Pvt. Ltd.,Fund based financial facility/instrument,ICRA,A 4,22-01-2026,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Radhika Opto Electronics Ltd.,Letter Of credit,CARE,A 4+,22-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Electro Waves Electronics Pvt. Ltd.,Term loans,ACUITE,C,22-01-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Savitridevi Industries Ltd.,Term loans,CARE,D,22-01-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
